time,X,Y
15:18:37.794,-005.5314,-000.5128
15:18:37.810,-005.5310,-000.5145
15:18:37.827,-005.5306,-000.5160
15:18:37.842,-005.5303,-000.5175
15:18:37.842,-005.5300,-000.5190
15:18:37.858,-005.5298,-000.5205
15:18:37.874,-005.5295,-000.5219
15:18:37.890,-005.5292,-000.5235
15:18:37.890,-005.5289,-000.5249
15:18:37.906,-005.5288,-000.5257
15:18:37.921,-005.5288,-000.5267
15:18:37.937,-005.5287,-000.5275
15:18:37.937,-005.5285,-000.5287
15:18:37.953,-005.5284,-000.5296
15:18:37.970,-005.5283,-000.5309
15:18:37.986,-005.5283,-000.5320
15:18:37.986,-005.5282,-000.5332
15:18:38.002,-005.5282,-000.5343
15:18:38.017,-005.5282,-000.5357
15:18:38.033,-005.5281,-000.5369
15:18:38.034,-005.5281,-000.5383
15:18:38.049,-005.5281,-000.5395
15:18:38.065,-005.5281,-000.5409
15:18:38.081,-005.5281,-000.5420
15:18:38.081,-005.5280,-000.5434
15:18:38.097,-005.5280,-000.5447
15:18:38.113,-005.5280,-000.5460
15:18:38.129,-005.5280,-000.5474
15:18:38.129,-005.5280,-000.5488
15:18:38.145,-005.5281,-000.5500
15:18:38.161,-005.5281,-000.5512
15:18:38.177,-005.5281,-000.5524
15:18:38.177,-005.5281,-000.5536
15:18:38.193,-005.5281,-000.5543
15:18:38.208,-005.5281,-000.5551
15:18:38.224,-005.5281,-000.5559
15:18:38.224,-005.5281,-000.5568
15:18:38.240,-005.5281,-000.5578
15:18:38.257,-005.5281,-000.5590
15:18:38.273,-005.5281,-000.5601
15:18:38.273,-005.5281,-000.5612
15:18:38.289,-005.5281,-000.5627
15:18:38.304,-005.5281,-000.5639
15:18:38.320,-005.5281,-000.5651
15:18:38.320,-005.5281,-000.5664
15:18:38.336,-005.5281,-000.5676
15:18:38.352,-005.5281,-000.5688
15:18:38.368,-005.5281,-000.5700
15:18:38.384,-005.5281,-000.5711
15:18:38.384,-005.5281,-000.5724
15:18:38.400,-005.5281,-000.5734
15:18:38.416,-005.5281,-000.5744
15:18:38.431,-005.5282,-000.5754
15:18:38.431,-005.5283,-000.5765
15:18:38.448,-005.5283,-000.5775
15:18:38.463,-005.5284,-000.5786
15:18:38.479,-005.5285,-000.5794
15:18:38.479,-005.5285,-000.5800
15:18:38.495,-005.5285,-000.5808
15:18:38.511,-005.5285,-000.5816
15:18:38.527,-005.5285,-000.5824
15:18:38.527,-005.5285,-000.5834
15:18:38.544,-005.5285,-000.5842
15:18:38.560,-005.5286,-000.5851
15:18:38.576,-005.5287,-000.5861
15:18:38.656,-005.5287,-000.5869
15:18:38.656,-005.5287,-000.5877
15:18:38.656,-005.5288,-000.5885
15:18:38.657,-005.5289,-000.5895
15:18:38.657,-005.5291,-000.5902
15:18:38.657,-005.5294,-000.5910
15:18:38.657,-005.5297,-000.5919
15:18:38.670,-005.5300,-000.5927
15:18:38.670,-005.5304,-000.5936
15:18:38.687,-005.5308,-000.5948
15:18:38.703,-005.5312,-000.5957
15:18:38.718,-005.5317,-000.5966
15:18:38.719,-005.5321,-000.5977
15:18:38.734,-005.5325,-000.5988
15:18:38.750,-005.5330,-000.5998
15:18:38.766,-005.5332,-000.6005
15:18:38.766,-005.5332,-000.6008
15:18:38.782,-005.5332,-000.6012
15:18:38.798,-005.5332,-000.6017
15:18:38.814,-005.5332,-000.6025
15:18:38.814,-005.5333,-000.6034
15:18:38.830,-005.5336,-000.6041
15:18:38.846,-005.5340,-000.6049
15:18:38.862,-005.5345,-000.6058
15:18:38.862,-005.5350,-000.6066
15:18:38.878,-005.5358,-000.6075
15:18:38.894,-005.5363,-000.6084
15:18:38.910,-005.5369,-000.6091
15:18:38.910,-005.5375,-000.6099
15:18:38.926,-005.5382,-000.6107
15:18:38.941,-005.5391,-000.6117
15:18:38.957,-005.5401,-000.6129
15:18:38.957,-005.5412,-000.6139
15:18:38.973,-005.5420,-000.6149
15:18:38.989,-005.5427,-000.6160
15:18:39.006,-005.5435,-000.6171
15:18:39.006,-005.5442,-000.6177
15:18:39.022,-005.5454,-000.6187
15:18:39.037,-005.5463,-000.6194
15:18:39.053,-005.5470,-000.6201
15:18:39.053,-005.5472,-000.6202
15:18:39.069,-005.5475,-000.6203
15:18:39.085,-005.5481,-000.6206
15:18:39.101,-005.5490,-000.6212
15:18:39.101,-005.5500,-000.6217
15:18:39.117,-005.5508,-000.6222
15:18:39.132,-005.5519,-000.6230
15:18:39.149,-005.5530,-000.6238
15:18:39.149,-005.5542,-000.6246
15:18:39.165,-005.5554,-000.6254
15:18:39.181,-005.5566,-000.6265
15:18:39.197,-005.5576,-000.6271
15:18:39.197,-005.5588,-000.6279
15:18:39.213,-005.5599,-000.6287
15:18:39.228,-005.5609,-000.6296
15:18:39.244,-005.5619,-000.6305
15:18:39.244,-005.5630,-000.6313
15:18:39.260,-005.5641,-000.6320
15:18:39.276,-005.5650,-000.6327
15:18:39.292,-005.5661,-000.6336
15:18:39.292,-005.5675,-000.6345
15:18:39.308,-005.5686,-000.6353
15:18:39.324,-005.5697,-000.6360
15:18:39.340,-005.5708,-000.6368
15:18:39.340,-005.5712,-000.6371
15:18:39.357,-005.5716,-000.6374
15:18:39.372,-005.5723,-000.6380
15:18:39.388,-005.5730,-000.6388
15:18:39.388,-005.5740,-000.6395
15:18:39.404,-005.5749,-000.6403
15:18:39.420,-005.5760,-000.6411
15:18:39.435,-005.5771,-000.6419
15:18:39.451,-005.5783,-000.6429
15:18:39.451,-005.5795,-000.6441
15:18:39.467,-005.5808,-000.6450
15:18:39.483,-005.5819,-000.6460
15:18:39.500,-005.5830,-000.6472
15:18:39.500,-005.5842,-000.6483
15:18:39.516,-005.5855,-000.6493
15:18:39.532,-005.5867,-000.6503
15:18:39.547,-005.5879,-000.6513
15:18:39.547,-005.5890,-000.6522
15:18:39.563,-005.5902,-000.6534
15:18:39.579,-005.5913,-000.6543
15:18:39.595,-005.5924,-000.6552
15:18:39.595,-005.5932,-000.6560
15:18:39.611,-005.5944,-000.6570
15:18:39.627,-005.5954,-000.6580
15:18:39.642,-005.5955,-000.6588
15:18:39.643,-005.5957,-000.6594
15:18:39.658,-005.5960,-000.6601
15:18:39.674,-005.5964,-000.6609
15:18:39.690,-005.5971,-000.6619
15:18:39.690,-005.5978,-000.6626
15:18:39.707,-005.5986,-000.6636
15:18:39.722,-005.5996,-000.6647
15:18:39.738,-005.6006,-000.6657
15:18:39.738,-005.6014,-000.6667
15:18:39.754,-005.6024,-000.6675
15:18:39.771,-005.6034,-000.6686
15:18:39.787,-005.6043,-000.6697
15:18:39.787,-005.6052,-000.6706
15:18:39.802,-005.6061,-000.6716
15:18:39.818,-005.6069,-000.6724
15:18:39.834,-005.6077,-000.6733
15:18:39.834,-005.6088,-000.6743
15:18:39.850,-005.6097,-000.6752
15:18:39.866,-005.6106,-000.6761
15:18:39.882,-005.6114,-000.6769
15:18:39.882,-005.6125,-000.6776
15:18:39.898,-005.6132,-000.6784
15:18:39.913,-005.6139,-000.6794
15:18:39.929,-005.6139,-000.6801
15:18:39.929,-005.6139,-000.6809
15:18:39.945,-005.6140,-000.6818
15:18:39.962,-005.6142,-000.6827
15:18:39.978,-005.6146,-000.6838
15:18:39.978,-005.6150,-000.6847
15:18:39.994,-005.6155,-000.6856
15:18:40.010,-005.6162,-000.6867
15:18:40.025,-005.6168,-000.6876
15:18:40.026,-005.6176,-000.6888
15:18:40.042,-005.6183,-000.6898
15:18:40.058,-005.6190,-000.6907
15:18:40.074,-005.6196,-000.6917
15:18:40.074,-005.6201,-000.6927
15:18:40.089,-005.6208,-000.6938
15:18:40.105,-005.6214,-000.6948
15:18:40.121,-005.6220,-000.6956
15:18:40.121,-005.6224,-000.6963
15:18:40.137,-005.6228,-000.6971
15:18:40.153,-005.6233,-000.6983
15:18:40.169,-005.6239,-000.6993
15:18:40.169,-005.6244,-000.7002
15:18:40.184,-005.6249,-000.7011
15:18:40.200,-005.6253,-000.7022
15:18:40.216,-005.6253,-000.7034
15:18:40.216,-005.6253,-000.7043
15:18:40.232,-005.6253,-000.7052
15:18:40.249,-005.6253,-000.7062
15:18:40.265,-005.6253,-000.7073
15:18:40.265,-005.6253,-000.7082
15:18:40.280,-005.6253,-000.7090
15:18:40.296,-005.6254,-000.7099
15:18:40.312,-005.6256,-000.7109
15:18:40.328,-005.6260,-000.7119
15:18:40.328,-005.6261,-000.7127
15:18:40.344,-005.6262,-000.7136
15:18:40.360,-005.6266,-000.7147
15:18:40.376,-005.6269,-000.7158
15:18:40.376,-005.6272,-000.7169
15:18:40.391,-005.6275,-000.7178
15:18:40.407,-005.6277,-000.7188
15:18:40.423,-005.6281,-000.7198
15:18:40.423,-005.6286,-000.7210
15:18:40.439,-005.6291,-000.7219
15:18:40.456,-005.6295,-000.7228
15:18:40.472,-005.6298,-000.7238
15:18:40.472,-005.6301,-000.7249
15:18:40.488,-005.6303,-000.7257
15:18:40.504,-005.6303,-000.7263
15:18:40.520,-005.6303,-000.7270
15:18:40.520,-005.6303,-000.7278
15:18:40.535,-005.6303,-000.7288
15:18:40.551,-005.6303,-000.7298
15:18:40.567,-005.6303,-000.7307
15:18:40.567,-005.6303,-000.7318
15:18:40.583,-005.6303,-000.7330
15:18:40.599,-005.6303,-000.7344
15:18:40.615,-005.6303,-000.7356
15:18:40.615,-005.6303,-000.7369
15:18:40.631,-005.6303,-000.7382
15:18:40.647,-005.6303,-000.7396
15:18:40.663,-005.6303,-000.7409
15:18:40.663,-005.6303,-000.7421
15:18:40.678,-005.6303,-000.7435
15:18:40.694,-005.6303,-000.7447
15:18:40.711,-005.6303,-000.7459
15:18:40.711,-005.6303,-000.7473
15:18:40.727,-005.6307,-000.7487
15:18:40.743,-005.6308,-000.7503
15:18:40.759,-005.6308,-000.7520
15:18:40.759,-005.6308,-000.7537
15:18:40.774,-005.6308,-000.7550
15:18:40.790,-005.6308,-000.7559
15:18:40.806,-005.6308,-000.7568
15:18:40.806,-005.6308,-000.7577
15:18:40.822,-005.6308,-000.7587
15:18:40.838,-005.6308,-000.7597
15:18:40.854,-005.6308,-000.7609
15:18:40.854,-005.6308,-000.7620
15:18:40.869,-005.6307,-000.7629
15:18:40.885,-005.6307,-000.7641
15:18:40.902,-005.6307,-000.7653
15:18:40.902,-005.6307,-000.7666
15:18:40.918,-005.6307,-000.7678
15:18:40.934,-005.6306,-000.7691
15:18:40.950,-005.6305,-000.7705
15:18:40.950,-005.6302,-000.7718
15:18:40.966,-005.6301,-000.7732
15:18:40.981,-005.6299,-000.7745
15:18:40.997,-005.6296,-000.7757
15:18:40.997,-005.6293,-000.7769
15:18:41.013,-005.6289,-000.7781
15:18:41.029,-005.6285,-000.7795
15:18:41.118,-005.6281,-000.7807
15:18:41.118,-005.6279,-000.7819
15:18:41.118,-005.6276,-000.7830
15:18:41.119,-005.6275,-000.7834
15:18:41.119,-005.6274,-000.7839
15:18:41.119,-005.6271,-000.7842
15:18:41.119,-005.6269,-000.7847
15:18:41.125,-005.6266,-000.7854
15:18:41.141,-005.6263,-000.7862
15:18:41.141,-005.6259,-000.7870
15:18:41.157,-005.6253,-000.7880
15:18:41.173,-005.6249,-000.7891
15:18:41.188,-005.6246,-000.7902
15:18:41.188,-005.6243,-000.7914
15:18:41.204,-005.6240,-000.7926
15:18:41.220,-005.6237,-000.7937
15:18:41.236,-005.6233,-000.7949
15:18:41.236,-005.6229,-000.7960
15:18:41.252,-005.6225,-000.7973
15:18:41.269,-005.6221,-000.7984
15:18:41.285,-005.6217,-000.7994
15:18:41.301,-005.6212,-000.8004
15:18:41.301,-005.6208,-000.8016
15:18:41.316,-005.6205,-000.8029
15:18:41.332,-005.6200,-000.8041
15:18:41.332,-005.6195,-000.8051
15:18:41.348,-005.6191,-000.8061
15:18:41.364,-005.6186,-000.8061
15:18:41.379,-005.6182,-000.8061
15:18:41.395,-005.6178,-000.8061
15:18:41.395,-005.6174,-000.8063
15:18:41.411,-005.6169,-000.8066
15:18:41.427,-005.6163,-000.8073
15:18:41.443,-005.6159,-000.8081
15:18:41.443,-005.6153,-000.8089
15:18:41.460,-005.6148,-000.8099
15:18:41.476,-005.6142,-000.8108
15:18:41.492,-005.6136,-000.8116
15:18:41.492,-005.6131,-000.8124
15:18:41.508,-005.6125,-000.8133
15:18:41.523,-005.6121,-000.8143
15:18:41.539,-005.6113,-000.8154
15:18:41.539,-005.6110,-000.8164
15:18:41.555,-005.6106,-000.8172
15:18:41.571,-005.6101,-000.8182
15:18:41.587,-005.6096,-000.8193
15:18:41.587,-005.6090,-000.8205
15:18:41.603,-005.6084,-000.8214
15:18:41.619,-005.6080,-000.8226
15:18:41.635,-005.6073,-000.8236
15:18:41.635,-005.6068,-000.8243
15:18:41.651,-005.6063,-000.8243
15:18:41.666,-005.6057,-000.8243
15:18:41.682,-005.6051,-000.8243
15:18:41.682,-005.6044,-000.8243
15:18:41.698,-005.6038,-000.8244
15:18:41.714,-005.6032,-000.8248
15:18:41.730,-005.6025,-000.8252
15:18:41.730,-005.6019,-000.8258
15:18:41.747,-005.6013,-000.8267
15:18:41.763,-005.6005,-000.8276
15:18:41.778,-005.5998,-000.8285
15:18:41.778,-005.5989,-000.8296
15:18:41.794,-005.5980,-000.8304
15:18:41.810,-005.5973,-000.8313
15:18:41.826,-005.5966,-000.8321
15:18:41.826,-005.5960,-000.8330
15:18:41.842,-005.5953,-000.8341
15:18:41.858,-005.5946,-000.8348
15:18:41.873,-005.5937,-000.8356
15:18:41.874,-005.5929,-000.8366
15:18:41.889,-005.5923,-000.8375
15:18:41.905,-005.5916,-000.8384
15:18:41.922,-005.5909,-000.8393
15:18:41.922,-005.5901,-000.8399
15:18:41.938,-005.5887,-000.8399
15:18:41.954,-005.5877,-000.8399
15:18:41.970,-005.5866,-000.8399
15:18:41.970,-005.5855,-000.8399
15:18:41.985,-005.5844,-000.8399
15:18:42.001,-005.5835,-000.8402
15:18:42.017,-005.5827,-000.8405
15:18:42.017,-005.5819,-000.8409
15:18:42.033,-005.5809,-000.8412
15:18:42.049,-005.5797,-000.8416
15:18:42.065,-005.5785,-000.8422
15:18:42.065,-005.5773,-000.8425
15:18:42.080,-005.5760,-000.8428
15:18:42.096,-005.5747,-000.8430
15:18:42.113,-005.5734,-000.8433
15:18:42.113,-005.5724,-000.8437
15:18:42.129,-005.5712,-000.8441
15:18:42.145,-005.5700,-000.8443
15:18:42.161,-005.5688,-000.8444
15:18:42.161,-005.5675,-000.8446
15:18:42.177,-005.5661,-000.8448
15:18:42.192,-005.5650,-000.8450
15:18:42.208,-005.5637,-000.8451
15:18:42.208,-005.5622,-000.8451
15:18:42.224,-005.5610,-000.8451
15:18:42.240,-005.5598,-000.8451
15:18:42.256,-005.5585,-000.8451
15:18:42.256,-005.5571,-000.8451
15:18:42.272,-005.5558,-000.8451
15:18:42.289,-005.5547,-000.8451
15:18:42.304,-005.5532,-000.8451
15:18:42.304,-005.5519,-000.8451
15:18:42.320,-005.5506,-000.8451
15:18:42.336,-005.5492,-000.8451
15:18:42.352,-005.5476,-000.8451
15:18:42.352,-005.5463,-000.8451
15:18:42.368,-005.5448,-000.8451
15:18:42.383,-005.5432,-000.8451
15:18:42.399,-005.5418,-000.8451
15:18:42.415,-005.5403,-000.8451
15:18:42.415,-005.5387,-000.8451
15:18:42.431,-005.5372,-000.8451
15:18:42.447,-005.5359,-000.8451
15:18:42.463,-005.5344,-000.8451
15:18:42.463,-005.5329,-000.8452
15:18:42.479,-005.5316,-000.8454
15:18:42.496,-005.5302,-000.8458
15:18:42.512,-005.5289,-000.8460
15:18:42.512,-005.5279,-000.8460
15:18:42.527,-005.5269,-000.8460
15:18:42.543,-005.5258,-000.8460
15:18:42.559,-005.5246,-000.8460
15:18:42.559,-005.5232,-000.8460
15:18:42.575,-005.5219,-000.8460
15:18:42.591,-005.5205,-000.8460
15:18:42.607,-005.5192,-000.8460
15:18:42.607,-005.5176,-000.8460
15:18:42.623,-005.5161,-000.8461
15:18:42.638,-005.5148,-000.8463
15:18:42.654,-005.5134,-000.8467
15:18:42.654,-005.5120,-000.8470
15:18:42.670,-005.5108,-000.8473
15:18:42.686,-005.5096,-000.8476
15:18:42.702,-005.5082,-000.8480
15:18:42.702,-005.5069,-000.8485
15:18:42.718,-005.5057,-000.8490
15:18:42.734,-005.5045,-000.8495
15:18:42.751,-005.5032,-000.8497
15:18:42.751,-005.5020,-000.8500
15:18:42.766,-005.5008,-000.8503
15:18:42.782,-005.4995,-000.8504
15:18:42.798,-005.4981,-000.8506
15:18:42.798,-005.4974,-000.8506
15:18:42.814,-005.4966,-000.8506
15:18:42.830,-005.4958,-000.8506
15:18:42.846,-005.4950,-000.8506
15:18:42.846,-005.4938,-000.8506
15:18:42.862,-005.4929,-000.8506
15:18:42.877,-005.4919,-000.8507
15:18:42.893,-005.4909,-000.8513
15:18:42.893,-005.4898,-000.8517
15:18:42.909,-005.4885,-000.8521
15:18:42.926,-005.4873,-000.8526
15:18:42.942,-005.4859,-000.8534
15:18:42.942,-005.4846,-000.8540
15:18:42.958,-005.4833,-000.8547
15:18:42.973,-005.4820,-000.8553
15:18:42.989,-005.4807,-000.8560
15:18:42.989,-005.4795,-000.8563
15:18:43.005,-005.4782,-000.8568
15:18:43.021,-005.4769,-000.8573
15:18:43.037,-005.4754,-000.8579
15:18:43.037,-005.4742,-000.8584
15:18:43.053,-005.4729,-000.8589
15:18:43.069,-005.4716,-000.8594
15:18:43.084,-005.4706,-000.8597
15:18:43.084,-005.4700,-000.8597
15:18:43.101,-005.4692,-000.8597
15:18:43.117,-005.4683,-000.8597
15:18:43.133,-005.4673,-000.8600
15:18:43.133,-005.4666,-000.8602
15:18:43.149,-005.4657,-000.8605
15:18:43.165,-005.4649,-000.8609
15:18:43.181,-005.4639,-000.8614
15:18:43.181,-005.4628,-000.8620
15:18:43.196,-005.4618,-000.8626
15:18:43.212,-005.4609,-000.8633
15:18:43.228,-005.4598,-000.8641
15:18:43.244,-005.4584,-000.8649
15:18:43.244,-005.4572,-000.8654
15:18:43.260,-005.4560,-000.8659
15:18:43.276,-005.4548,-000.8666
15:18:43.276,-005.4534,-000.8672
15:18:43.292,-005.4525,-000.8678
15:18:43.308,-005.4516,-000.8684
15:18:43.324,-005.4507,-000.8692
15:18:43.340,-005.4497,-000.8697
15:18:43.340,-005.4487,-000.8701
15:18:43.355,-005.4479,-000.8706
15:18:43.371,-005.4472,-000.8711
15:18:43.387,-005.4467,-000.8713
15:18:43.387,-005.4462,-000.8714
15:18:43.404,-005.4455,-000.8716
15:18:43.420,-005.4448,-000.8720
15:18:43.436,-005.4443,-000.8725
15:18:43.436,-005.4439,-000.8731
15:18:43.452,-005.4433,-000.8740
15:18:43.467,-005.4427,-000.8746
15:18:43.483,-005.4420,-000.8751
15:18:43.484,-005.4411,-000.8757
15:18:43.499,-005.4402,-000.8763
15:18:43.515,-005.4396,-000.8770
15:18:43.531,-005.4389,-000.8776
15:18:43.531,-005.4381,-000.8784
15:18:43.547,-005.4374,-000.8791
15:18:43.640,-005.4367,-000.8795
15:18:43.640,-005.4360,-000.8800
15:18:43.641,-005.4354,-000.8805
15:18:43.641,-005.4348,-000.8811
15:18:43.641,-005.4341,-000.8817
15:18:43.641,-005.4334,-000.8823
15:18:43.641,-005.4326,-000.8829
15:18:43.643,-005.4319,-000.8835
15:18:43.658,-005.4310,-000.8840
15:18:43.674,-005.4308,-000.8842
15:18:43.674,-005.4306,-000.8843
15:18:43.690,-005.4304,-000.8844
15:18:43.706,-005.4302,-000.8848
15:18:43.723,-005.4297,-000.8853
15:18:43.723,-005.4290,-000.8860
15:18:43.739,-005.4283,-000.8866
15:18:43.754,-005.4278,-000.8874
15:18:43.770,-005.4269,-000.8882
15:18:43.770,-005.4262,-000.8891
15:18:43.786,-005.4255,-000.8898
15:18:43.802,-005.4246,-000.8906
15:18:43.818,-005.4239,-000.8914
15:18:43.818,-005.4231,-000.8923
15:18:43.834,-005.4222,-000.8930
15:18:43.850,-005.4215,-000.8938
15:18:43.866,-005.4210,-000.8945
15:18:43.866,-005.4205,-000.8952
15:18:43.881,-005.4198,-000.8959
15:18:43.897,-005.4192,-000.8968
15:18:43.914,-005.4184,-000.8975
15:18:43.914,-005.4178,-000.8983
15:18:43.930,-005.4174,-000.8991
15:18:43.945,-005.4171,-000.8997
15:18:43.961,-005.4170,-000.8999
15:18:43.961,-005.4169,-000.9001
15:18:43.977,-005.4169,-000.9005
15:18:43.993,-005.4168,-000.9011
15:18:44.010,-005.4167,-000.9016
15:18:44.010,-005.4163,-000.9021
15:18:44.026,-005.4162,-000.9026
15:18:44.041,-005.4160,-000.9033
15:18:44.057,-005.4158,-000.9040
15:18:44.057,-005.4156,-000.9047
15:18:44.073,-005.4154,-000.9056
15:18:44.089,-005.4150,-000.9063
15:18:44.105,-005.4148,-000.9070
15:18:44.105,-005.4145,-000.9078
15:18:44.121,-005.4141,-000.9087
15:18:44.137,-005.4139,-000.9095
15:18:44.153,-005.4134,-000.9104
15:18:44.153,-005.4132,-000.9111
15:18:44.168,-005.4130,-000.9118
15:18:44.184,-005.4129,-000.9126
15:18:44.200,-005.4125,-000.9134
15:18:44.200,-005.4122,-000.9143
15:18:44.217,-005.4119,-000.9150
15:18:44.233,-005.4117,-000.9156
15:18:44.249,-005.4116,-000.9158
15:18:44.264,-005.4114,-000.9160
15:18:44.265,-005.4112,-000.9163
15:18:44.280,-005.4110,-000.9168
15:18:44.296,-005.4108,-000.9173
15:18:44.312,-005.4106,-000.9179
15:18:44.312,-005.4104,-000.9186
15:18:44.328,-005.4102,-000.9195
15:18:44.344,-005.4101,-000.9201
15:18:44.359,-005.4099,-000.9208
15:18:44.359,-005.4094,-000.9216
15:18:44.375,-005.4092,-000.9224
15:18:44.392,-005.4091,-000.9234
15:18:44.408,-005.4086,-000.9244
15:18:44.408,-005.4084,-000.9251
15:18:44.424,-005.4084,-000.9258
15:18:44.440,-005.4084,-000.9266
15:18:44.456,-005.4083,-000.9274
15:18:44.456,-005.4083,-000.9283
15:18:44.472,-005.4083,-000.9290
15:18:44.487,-005.4083,-000.9295
15:18:44.503,-005.4083,-000.9300
15:18:44.503,-005.4083,-000.9306
15:18:44.519,-005.4082,-000.9311
15:18:44.535,-005.4082,-000.9312
15:18:44.551,-005.4081,-000.9314
15:18:44.551,-005.4080,-000.9316
15:18:44.567,-005.4080,-000.9319
15:18:44.583,-005.4080,-000.9322
15:18:44.598,-005.4079,-000.9328
15:18:44.598,-005.4078,-000.9332
15:18:44.614,-005.4076,-000.9336
15:18:44.630,-005.4074,-000.9341
15:18:44.647,-005.4073,-000.9347
15:18:44.647,-005.4071,-000.9353
15:18:44.663,-005.4069,-000.9360
15:18:44.679,-005.4067,-000.9368
15:18:44.695,-005.4064,-000.9375
15:18:44.695,-005.4061,-000.9382
15:18:44.710,-005.4059,-000.9391
15:18:44.726,-005.4056,-000.9399
15:18:44.742,-005.4052,-000.9406
15:18:44.742,-005.4050,-000.9415
15:18:44.758,-005.4046,-000.9423
15:18:44.774,-005.4042,-000.9431
15:18:44.790,-005.4041,-000.9438
15:18:44.790,-005.4037,-000.9446
15:18:44.803,-005.4035,-000.9454
15:18:44.822,-005.4034,-000.9456
15:18:44.838,-005.4033,-000.9458
15:18:44.838,-005.4032,-000.9463
15:18:44.854,-005.4029,-000.9467
15:18:44.869,-005.4027,-000.9471
15:18:44.885,-005.4025,-000.9476
15:18:44.885,-005.4022,-000.9483
15:18:44.901,-005.4020,-000.9492
15:18:44.918,-005.4018,-000.9500
15:18:44.934,-005.4015,-000.9509
15:18:44.934,-005.4011,-000.9517
15:18:44.950,-005.4008,-000.9527
15:18:44.965,-005.4004,-000.9536
15:18:44.981,-005.3999,-000.9546
15:18:44.981,-005.3996,-000.9557
15:18:44.997,-005.3994,-000.9567
15:18:45.013,-005.3991,-000.9578
15:18:45.029,-005.3990,-000.9589
15:18:45.029,-005.3987,-000.9600
15:18:45.045,-005.3984,-000.9610
15:18:45.060,-005.3981,-000.9620
15:18:45.076,-005.3981,-000.9631
15:18:45.078,-005.3980,-000.9642
15:18:45.093,-005.3978,-000.9651
15:18:45.109,-005.3977,-000.9654
15:18:45.124,-005.3976,-000.9658
15:18:45.124,-005.3974,-000.9664
15:18:45.141,-005.3973,-000.9672
15:18:45.157,-005.3971,-000.9680
15:18:45.173,-005.3968,-000.9691
15:18:45.173,-005.3967,-000.9700
15:18:45.189,-005.3965,-000.9708
15:18:45.204,-005.3963,-000.9717
15:18:45.220,-005.3961,-000.9728
15:18:45.220,-005.3960,-000.9740
15:18:45.236,-005.3959,-000.9752
15:18:45.252,-005.3959,-000.9764
15:18:45.268,-005.3956,-000.9777
15:18:45.284,-005.3956,-000.9790
15:18:45.284,-005.3956,-000.9802
15:18:45.300,-005.3956,-000.9814
15:18:45.316,-005.3956,-000.9826
15:18:45.332,-005.3955,-000.9836
15:18:45.332,-005.3955,-000.9847
15:18:45.348,-005.3955,-000.9858
15:18:45.364,-005.3955,-000.9870
15:18:45.380,-005.3955,-000.9881
15:18:45.380,-005.3955,-000.9890
15:18:45.395,-005.3955,-000.9897
15:18:45.411,-005.3955,-000.9904
15:18:45.427,-005.3955,-000.9913
15:18:45.427,-005.3955,-000.9923
15:18:45.443,-005.3955,-000.9931
15:18:45.460,-005.3955,-000.9941
15:18:45.476,-005.3955,-000.9951
15:18:45.476,-005.3955,-000.9962
15:18:45.491,-005.3955,-000.9973
15:18:45.507,-005.3955,-000.9985
15:18:45.523,-005.3955,-000.9997
15:18:45.523,-005.3955,-001.0010
15:18:45.539,-005.3955,-001.0022
15:18:45.555,-005.3955,-001.0032
15:18:45.571,-005.3955,-001.0043
15:18:45.571,-005.3955,-001.0054
15:18:45.587,-005.3956,-001.0065
15:18:45.602,-005.3956,-001.0075
15:18:45.618,-005.3956,-001.0088
15:18:45.618,-005.3956,-001.0101
15:18:45.634,-005.3957,-001.0110
15:18:45.651,-005.3960,-001.0119
15:18:45.667,-005.3961,-001.0130
15:18:45.667,-005.3961,-001.0141
15:18:45.683,-005.3961,-001.0147
15:18:45.699,-005.3961,-001.0152
15:18:45.715,-005.3961,-001.0159
15:18:45.715,-005.3961,-001.0165
15:18:45.730,-005.3961,-001.0173
15:18:45.747,-005.3961,-001.0181
15:18:45.763,-005.3961,-001.0190
15:18:45.763,-005.3961,-001.0199
15:18:45.778,-005.3963,-001.0207
15:18:45.794,-005.3967,-001.0216
15:18:45.810,-005.3971,-001.0224
15:18:45.810,-005.3976,-001.0234
15:18:45.826,-005.3983,-001.0243
15:18:45.842,-005.3990,-001.0251
15:18:45.858,-005.3999,-001.0269
15:18:45.858,-005.3995,-001.0260
15:18:45.873,-005.4004,-001.0278
15:18:45.889,-005.4007,-001.0287
15:18:45.905,-005.4010,-001.0299
15:18:45.905,-005.4012,-001.0308
15:18:45.921,-005.4017,-001.0320
15:18:45.937,-005.4022,-001.0329
15:18:45.954,-005.4028,-001.0339
15:18:45.954,-005.4031,-001.0347
15:18:45.970,-005.4031,-001.0349
15:18:45.985,-005.4031,-001.0352
15:18:46.001,-005.4033,-001.0357
15:18:46.001,-005.4036,-001.0364
15:18:46.017,-005.4043,-001.0373
15:18:46.033,-005.4053,-001.0381
15:18:46.049,-005.4061,-001.0390
15:18:46.049,-005.4070,-001.0400
15:18:46.065,-005.4079,-001.0410
15:18:46.080,-005.4087,-001.0418
15:18:46.182,-005.4100,-001.0429
15:18:46.182,-005.4111,-001.0442
15:18:46.182,-005.4121,-001.0455
15:18:46.182,-005.4161,-001.0495
15:18:46.182,-005.4130,-001.0464
15:18:46.182,-005.4141,-001.0474
15:18:46.182,-005.4151,-001.0484
15:18:46.182,-005.4170,-001.0504
